ParticipantID,SessionDate,Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc,Coh,Run,DegPSec,Gender,Race,Ethnicity,Language,Setting,State,SpeedOrder,AgeYears,Age,SubID,Speed
29,Mar-15,3,12,linear,0.05,0,R,4.2206,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,12,linear,0.05,0,L,2.0686,TRUE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,13,radial,0.1,0,R,3.8031,FALSE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,13,radial,0.1,0,R,4.2871,FALSE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,13,linear,0,0.15,L,2.6022,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,13,linear,0,0.15,R,2.4854,TRUE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,14,linear,0,0.1,L,5.9386,FALSE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,14,linear,0,0.1,L,3.1192,FALSE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,14,linear,0,0.2,R,2.3685,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,14,linear,0,0.2,R,2.5358,TRUE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,15,linear,0,0.05,L,4.4869,FALSE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,15,linear,0,0.05,R,2.9023,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,15,linear,0.1,0,R,4.287,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,15,linear,0.1,0,R,2.4077,FALSE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,16,linear,0.15,0,R,2.6855,FALSE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,16,linear,0.15,0,R,4.3537,FALSE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,3,16,linear,0,0.05,R,4.1642,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,3,16,linear,0,0.05,L,1.5845,FALSE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,1,linear,0.1,0,L,2.3021,TRUE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,1,linear,0.1,0,L,4.049,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,1,radial,0.15,0,L,2.2434,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,1,radial,0.15,0,R,1.5194,FALSE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,2,radial,0.2,0,L,NA,TRUE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,2,radial,0.2,0,R,3.0026,FALSE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,2,linear,0.2,0,L,3.3198,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,2,linear,0.2,0,R,1.3515,FALSE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,3,radial,0,0.05,R,7.7933,TRUE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,3,radial,0,0.05,R,2.7356,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,3,radial,0.1,0,R,2.7025,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,3,radial,0.1,0,L,0.98469,TRUE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,4,linear,0.2,0,R,NA,FALSE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,4,linear,0.2,0,R,3.3877,FALSE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,4,radial,0,0.15,L,1.2245,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,4,radial,0,0.15,L,1.4349,FALSE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,5,linear,0.05,0,L,1.2011,TRUE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,5,linear,0.05,0,L,2.2354,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,5,linear,0,0.1,R,1.1009,TRUE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,5,linear,0,0.1,R,1.4512,TRUE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,6,radial,0,0.2,L,3.5532,FALSE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,6,radial,0,0.2,L,2.9364,FALSE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,6,radial,0,0.2,R,2.135,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,6,radial,0,0.2,R,2.502,TRUE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,7,radial,0,0.15,R,2.1685,TRUE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,7,radial,0,0.15,R,1.435,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,7,radial,0.05,0,R,2.4921,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,7,radial,0.05,0,R,2.7355,FALSE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,8,linear,0,0.2,R,5.2545,TRUE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,8,linear,0,0.2,R,2.1849,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,8,linear,0.15,0,L,2.3687,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,8,linear,0.15,0,L,1.0174,TRUE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,9,linear,0,0.15,L,4.0378,FALSE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,9,linear,0,0.15,R,2.8359,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,9,radial,0,0.1,L,2.2018,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,9,radial,0,0.1,L,2.6523,FALSE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,10,linear,0,0.1,L,2.3851,FALSE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,10,linear,0,0.1,R,3.4867,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,10,radial,0,0.05,L,1.9017,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,10,radial,0,0.05,R,1.4014,TRUE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,11,radial,0.05,0,R,2.6354,FALSE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,11,radial,0.05,0,L,4.0645,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,11,radial,0.2,0,R,1.251,FALSE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,11,radial,0.2,0,R,2.2353,FALSE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,12,linear,0,0.05,L,3.1196,FALSE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,12,linear,0,0.05,L,3.97,FALSE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,12,linear,0.05,0,L,2.1351,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,12,linear,0.05,0,L,1.5348,TRUE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,13,radial,0.15,0,R,4.9876,FALSE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,13,radial,0.15,0,R,1.0233,FALSE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,13,linear,0,0.15,R,3.9713,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,13,linear,0,0.15,L,2.7857,FALSE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,14,linear,0.15,0,L,2.3187,TRUE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,14,linear,0.15,0,R,1.3182,FALSE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,14,linear,0,0.2,R,4.4373,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,14,linear,0,0.2,R,0.934,TRUE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,15,radial,0,0.1,R,4.3205,TRUE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,15,radial,0,0.1,L,2.4022,FALSE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,15,linear,0.1,0,R,5.0207,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,15,linear,0.1,0,R,3.3542,FALSE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,16,radial,0.1,0,L,2.5854,TRUE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,16,radial,0.1,0,R,2.3855,FALSE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,4,16,linear,0,0.05,R,5.4234,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,4,16,linear,0,0.05,L,2.2852,FALSE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,1,radial,0.2,0,R,3.6201,FALSE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,1,radial,0.2,0,L,2.3689,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,1,linear,0.2,0,L,4.3557,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,1,linear,0.2,0,R,2.1353,FALSE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,2,linear,0.1,0,R,3.3363,FALSE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,2,linear,0.1,0,L,4.2573,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,2,radial,0.15,0,R,3.0862,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,2,radial,0.15,0,L,3.0695,TRUE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,3,linear,0.2,0,L,4.187,TRUE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,3,linear,0.2,0,L,3.1196,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,3,linear,0,0.1,L,2.2019,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,3,linear,0,0.1,L,2.1184,FALSE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,4,radial,0,0.05,L,5.2045,FALSE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,4,radial,0,0.05,L,2.4356,FALSE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,4,radial,0.1,0,R,1.1344,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,4,radial,0.1,0,R,1.3679,FALSE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,5,radial,0,0.2,R,5.1217,TRUE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,5,radial,0,0.2,R,1.6016,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,5,linear,0.15,0,L,2.5929,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,5,linear,0.15,0,L,0.98407,TRUE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,6,linear,0.05,0,L,5.6382,TRUE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,6,linear,0.05,0,L,2.4523,TRUE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,6,radial,0,0.15,L,2.0019,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,6,radial,0,0.15,L,0.71769,FALSE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,7,linear,0,0.2,R,2.8522,TRUE,0.2,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,7,linear,0,0.2,R,2.3463,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,7,radial,0,0.2,R,1.5681,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,7,radial,0,0.2,R,0.65061,TRUE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,8,radial,0,0.15,R,2.7357,TRUE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,8,radial,0,0.15,R,1.2511,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,8,radial,0.05,0,R,2.7117,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,8,radial,0.05,0,R,0.95121,FALSE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,9,radial,0.05,0,R,3.7046,FALSE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,9,radial,0.05,0,R,3.6369,FALSE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,9,linear,0.05,0,L,1.4376,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,9,linear,0.05,0,L,1.368,TRUE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,10,radial,0.15,0,L,2.7524,TRUE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,10,radial,0.15,0,L,3.7427,TRUE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,10,linear,0,0.15,L,3.0264,FALSE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,10,linear,0,0.15,L,2.2853,FALSE,0.15,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,11,radial,0,0.1,R,2.9734,TRUE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,11,radial,0,0.1,R,3.3697,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,11,linear,0,0.2,R,2.6523,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,11,linear,0,0.2,R,1.4345,TRUE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,12,radial,0.1,0,R,7.1227,FALSE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,12,radial,0.1,0,L,3.6727,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,12,radial,0,0.1,R,4.1411,TRUE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,12,radial,0,0.1,R,1.6183,TRUE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,13,linear,0,0.15,R,2.6193,TRUE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,13,linear,0,0.15,L,2.8773,FALSE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,13,radial,0,0.05,R,2.3781,TRUE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,13,radial,0,0.05,R,2.3523,TRUE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,14,linear,0,0.1,R,2.5858,TRUE,0.1,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,14,linear,0,0.1,R,2.1532,TRUE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,14,linear,0.1,0,R,3.9537,FALSE,0.1,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,14,linear,0.1,0,R,2.5522,FALSE,0.1,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,15,linear,0,0.05,L,6.4921,FALSE,0.05,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,15,linear,0,0.05,L,4.2708,FALSE,0.05,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,15,radial,0.2,0,L,3.0254,TRUE,0.2,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,15,radial,0.2,0,L,1.5682,TRUE,0.2,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,16,linear,0.15,0,L,3.4363,TRUE,0.15,2,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,16,linear,0.15,0,R,3.5537,FALSE,0.15,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,2
29,Mar-15,5,16,linear,0,0.05,L,2.8551,FALSE,0.05,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
29,Mar-15,5,16,linear,0,0.05,L,2.0351,FALSE,0.05,3,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-2-8-2,19.22245038,19.22245038,29,8
30,Mar-15,1,1,linear,0.1,0,R,4.9041,FALSE,0.1,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.53456537,19.53456537,30,2
30,Mar-15,1,1,linear,0.1,0,R,3.9367,FALSE,0.1,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.53456537,19.53456537,30,2
30,Mar-15,1,1,radial,0.15,0,L,5.5714,TRUE,0.15,1,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.53456537,19.53456537,30,8
30,Mar-15,1,1,radial,0.15,0,L,4.97,TRUE,0.15,2,8,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.53456537,19.53456537,30,8
30,Mar-15,1,2,linear,0.2,0,L,1.4681,TRUE,0.2,3,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.53456537,19.53456537,30,2
30,Mar-15,1,2,linear,0.2,0,L,3.2364,TRUE,0.2,4,2,Female,White,Not Hispanic or Latino,English,Lab,PA,8-8-2-2,19.53456537,19.53456537,30,2
