ParticipantID,SessionDate,Block,Trial,PatternType,LeftCoh,RightCoh,Response,RT,Acc,Coh,Run,DegPSec,Gender,Race,Ethnicity,Language,Setting,State,SpeedOrder,AgeYears
1,Oct-2014,1,5,radial,0.05,0,L,1.9517,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,5,radial,0.05,0,R,2.8022,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,6,radial,0,0.05,R,3.6066,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,6,radial,0,0.05,R,2.5084,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,6,linear,0.2,0,L,1.0009,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,6,linear,0.2,0,L,0.90075,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,7,radial,0,0.2,R,0.85086,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,7,radial,0,0.2,R,1.1067,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,7,linear,0,0.1,L,1.401,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,7,linear,0,0.1,R,1.2679,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,8,linear,0,0.15,R,0.96781,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,8,linear,0,0.15,R,0.90144,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,8,linear,0.15,0,L,1.4181,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,8,linear,0.15,0,L,1.3845,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,9,radial,0,0.15,R,1.9354,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,9,radial,0,0.15,R,1.4724,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,9,radial,0,0.1,R,2.36,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,9,radial,0,0.1,R,1.301,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,10,linear,0,0.1,R,1.8356,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,10,linear,0,0.1,L,1.6684,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,10,linear,0.05,0,L,3.4696,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,10,linear,0.05,0,L,1.4179,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,11,radial,0.05,0,L,3.3196,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,11,radial,0.05,0,R,2.0541,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,11,radial,0,0.05,L,1.8183,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,11,radial,0,0.05,R,1.0509,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,12,linear,0,0.05,L,1.8183,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,12,linear,0,0.05,R,1.7856,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,12,radial,0.2,0,L,1.0844,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,12,radial,0.2,0,L,1.0512,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,13,radial,0.15,0,L,1.6016,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,13,radial,0.15,0,R,1.9683,0,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,13,linear,0,0.15,L,1.8519,0,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,13,linear,0,0.15,R,2.1683,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,14,linear,0.15,0,L,2.2872,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,14,linear,0.15,0,L,0.71756,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,14,linear,0,0.2,R,1.9517,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,14,linear,0,0.2,R,1.9518,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,15,radial,0,0.1,L,1.4352,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,15,radial,0,0.1,R,1.3011,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,15,linear,0.1,0,R,2.7022,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,15,linear,0.1,0,R,1.8684,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,16,radial,0.1,0,L,2.7359,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,16,radial,0.1,0,L,1.2845,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,16,linear,0,0.05,L,2.3352,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,1,16,linear,0,0.05,R,2.7358,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,1,radial,0.2,0,L,1.6012,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,1,radial,0.2,0,L,1.051,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,1,linear,0.2,0,L,0.98428,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,1,linear,0.2,0,L,0.96776,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,2,linear,0.1,0,L,2.0765,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,2,linear,0.1,0,L,0.96758,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,2,radial,0.15,0,L,1.9685,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,2,radial,0.15,0,L,1.0176,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,3,linear,0.2,0,L,1.4865,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,3,linear,0.2,0,L,0.75052,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,3,linear,0,0.1,R,2.8691,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,3,linear,0,0.1,L,1.3349,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,4,linear,0.05,0,L,1.7847,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,4,linear,0.05,0,R,1.9851,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,4,radial,0.1,0,L,1.7852,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,4,radial,0.1,0,L,1.4203,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,5,linear,0,0.2,R,1.1513,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,5,linear,0,0.2,L,0.98434,0,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,5,radial,0,0.15,R,1.5511,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,5,radial,0,0.15,R,1.055,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,6,radial,0,0.05,L,2.0548,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,6,radial,0,0.05,L,1.3678,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,6,linear,0.15,0,R,2.9524,0,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,6,linear,0.15,0,L,1.0514,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,7,radial,0,0.2,R,1.1178,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,7,radial,0,0.2,R,0.9176,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,7,radial,0,0.2,R,1.0009,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,7,radial,0,0.2,R,0.98444,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,8,linear,0,0.15,R,1.2384,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,8,linear,0,0.15,R,1.5897,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,8,radial,0.05,0,R,1.9518,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,8,radial,0.05,0,R,3.6706,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,9,linear,0,0.1,L,1.4512,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,9,linear,0,0.1,L,0.8025,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,9,radial,0,0.1,L,3.1239,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,9,radial,0,0.1,R,2.1683,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,10,radial,0,0.15,R,1.0679,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,10,radial,0,0.15,L,2.569,0,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,10,linear,0.05,0,L,1.2513,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,10,linear,0.05,0,L,1.3012,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,11,radial,0.05,0,R,2.669,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,11,radial,0.05,0,L,1.537,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,11,radial,0,0.05,R,3.1886,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,11,radial,0,0.05,R,2.2184,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,12,radial,0.15,0,L,1.7683,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,12,radial,0.15,0,R,1.7183,0,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,12,linear,0,0.15,L,1.5347,0,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,12,linear,0,0.15,R,1.552,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,13,linear,0,0.05,R,2.3185,1,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,13,linear,0,0.05,R,1.5012,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,13,linear,0,0.2,R,1.9019,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,13,linear,0,0.2,R,1.1844,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,14,radial,0,0.1,R,1.9682,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,14,radial,0,0.1,R,0.951,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,14,linear,0.1,0,L,2.1375,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,14,linear,0.1,0,L,1.051,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,15,radial,0.1,0,R,1.9018,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,15,radial,0.1,0,L,3.3028,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,15,radial,0.2,0,L,0.78431,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,15,radial,0.2,0,L,0.88425,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,16,linear,0.15,0,L,0.83439,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,16,linear,0.15,0,L,2.3018,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,16,linear,0,0.05,R,2.102,1,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,2,16,linear,0,0.05,R,1.578,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,1,radial,0.2,0,L,1.8017,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,1,radial,0.2,0,L,2.29,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,1,radial,0.15,0,L,1.2676,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,1,radial,0.15,0,L,1.3183,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,2,radial,0,0.05,L,2.6356,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,2,radial,0,0.05,L,2.569,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,2,radial,0.1,0,L,1.9538,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,2,radial,0.1,0,R,1.735,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,3,radial,0,0.2,R,1.2679,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,3,radial,0,0.2,L,0.9676,0,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,3,radial,0,0.15,R,1.3098,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,3,radial,0,0.15,R,1.1677,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,4,radial,0,0.15,R,1.8519,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,4,radial,0,0.15,R,1.3752,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,4,radial,0,0.2,R,0.9845,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,4,radial,0,0.2,R,0.98436,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,5,linear,0.1,0,L,1.2049,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,5,linear,0.1,0,L,1.5682,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,5,radial,0.05,0,R,1.5452,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,5,radial,0.05,0,R,2.3526,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,6,linear,0.2,0,L,0.85104,1,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,6,linear,0.2,0,L,0.96798,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,6,radial,0,0.1,R,1.9021,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,6,radial,0,0.1,R,1.8354,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,7,linear,0.05,0,R,2.1184,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,7,linear,0.05,0,R,1.9014,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,7,radial,0,0.05,L,2.969,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,7,radial,0,0.05,R,1.5179,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,8,linear,0,0.2,L,1.8351,0,0.2,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,8,linear,0,0.2,R,1.0513,1,0.2,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,8,linear,0.2,0,L,1.0511,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,8,linear,0.2,0,L,0.95094,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,9,linear,0,0.15,R,1.1846,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,9,linear,0,0.15,L,2.0353,0,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,9,linear,0,0.1,L,1.2847,0,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,9,linear,0,0.1,R,2.2019,1,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,10,radial,0.05,0,R,1.785,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,10,radial,0.05,0,R,1.2844,0,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,10,radial,0.2,0,L,0.90095,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,10,radial,0.2,0,L,0.83417,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,11,radial,0.15,0,L,0.93435,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,11,radial,0.15,0,L,1.0178,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,11,linear,0.15,0,L,0.95106,1,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,11,linear,0.15,0,L,1.0342,1,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,12,radial,0,0.1,R,2.3186,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,12,radial,0,0.1,L,1.9017,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,12,linear,0.05,0,R,2.1355,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,12,linear,0.05,0,R,1.0843,0,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,13,radial,0.1,0,R,2.6191,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,13,radial,0.1,0,R,2.7525,0,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,13,linear,0,0.15,L,1.001,0,0.15,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,13,linear,0,0.15,L,0.93417,0,0.15,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,14,linear,0,0.1,L,1.8852,0,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,14,linear,0,0.1,R,1.4346,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,14,linear,0,0.2,R,1.351,1,0.2,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,14,linear,0,0.2,R,1.001,1,0.2,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,15,linear,0,0.05,L,1.1513,0,0.05,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,15,linear,0,0.05,R,1.8515,1,0.05,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,15,linear,0.1,0,L,2.0688,1,0.1,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,15,linear,0.1,0,R,2.4519,0,0.1,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,16,linear,0.15,0,L,1.062,1,0.15,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,16,linear,0.15,0,L,1.0343,1,0.15,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,16,linear,0,0.05,L,1.1347,0,0.05,2,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,3,16,linear,0,0.05,R,2.1519,1,0.05,4,8,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,4,1,linear,0.1,0,L,0.98631,1,0.1,1,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
1,Oct-2014,4,1,linear,0.1,0,L,3.72,1,0.1,3,2,Male,White,Not Hispanic or Latino,English,Lab,PA,2-8-2-8,21.90554415
